,time,SpaceHeat
379,2019-01-16 18:00:00+00:00,0.466217319
380,2019-01-16 19:00:00+00:00,0.418446126
381,2019-01-16 20:00:00+00:00,0.345000728
382,2019-01-16 21:00:00+00:00,0.22350914
383,2019-01-16 22:00:00+00:00,0.146429587
384,2019-01-16 23:00:00+00:00,0.079692731
385,2019-01-17 00:00:00+00:00,0.062058116
386,2019-01-17 01:00:00+00:00,0.079540223
387,2019-01-17 02:00:00+00:00,0.092470959
388,2019-01-17 03:00:00+00:00,0.127148363
389,2019-01-17 04:00:00+00:00,0.218450845
390,2019-01-17 05:00:00+00:00,0.393731727
391,2019-01-17 06:00:00+00:00,0.548910267
392,2019-01-17 07:00:00+00:00,0.681574207
393,2019-01-17 08:00:00+00:00,0.720576624
394,2019-01-17 09:00:00+00:00,0.669840472
395,2019-01-17 10:00:00+00:00,0.5125031
396,2019-01-17 11:00:00+00:00,0.639314428
397,2019-01-17 12:00:00+00:00,0.557134826
398,2019-01-17 13:00:00+00:00,0.39766564
399,2019-01-17 14:00:00+00:00,0.510837563
400,2019-01-17 15:00:00+00:00,0.528155017
401,2019-01-17 16:00:00+00:00,0.523544593
402,2019-01-17 17:00:00+00:00,0.519823443
403,2019-01-17 18:00:00+00:00,0.518661093
404,2019-01-17 19:00:00+00:00,0.464996053
405,2019-01-17 20:00:00+00:00,0.389433328
406,2019-01-17 21:00:00+00:00,0.249902384
407,2019-01-17 22:00:00+00:00,0.169037796
408,2019-01-17 23:00:00+00:00,0.107355354
409,2019-01-18 00:00:00+00:00,0.100658415
410,2019-01-18 01:00:00+00:00,0.133837343
411,2019-01-18 02:00:00+00:00,0.158946727
412,2019-01-18 03:00:00+00:00,0.213415937
413,2019-01-18 04:00:00+00:00,0.327618853
414,2019-01-18 05:00:00+00:00,0.519370195
415,2019-01-18 06:00:00+00:00,0.685184957
416,2019-01-18 07:00:00+00:00,0.807645207
417,2019-01-18 08:00:00+00:00,0.812310134
418,2019-01-18 09:00:00+00:00,0.667634046
419,2019-01-18 10:00:00+00:00,0.549007012
420,2019-01-18 11:00:00+00:00,0.688547718
421,2019-01-18 12:00:00+00:00,0.586627113
422,2019-01-18 13:00:00+00:00,0.505303501
423,2019-01-18 14:00:00+00:00,0.559313638
424,2019-01-18 15:00:00+00:00,0.580090455
425,2019-01-18 16:00:00+00:00,0.571772326
426,2019-01-18 17:00:00+00:00,0.582605486
427,2019-01-18 18:00:00+00:00,0.579677372
428,2019-01-18 19:00:00+00:00,0.524116087
429,2019-01-18 20:00:00+00:00,0.440316925
430,2019-01-18 21:00:00+00:00,0.286197736
431,2019-01-18 22:00:00+00:00,0.202473783
432,2019-01-18 23:00:00+00:00,0.147379927
433,2019-01-19 00:00:00+00:00,0.14759781
434,2019-01-19 01:00:00+00:00,0.17889878
435,2019-01-19 02:00:00+00:00,0.205353028
436,2019-01-19 03:00:00+00:00,0.265023117
437,2019-01-19 04:00:00+00:00,0.378712196
438,2019-01-19 05:00:00+00:00,0.580666507
439,2019-01-19 06:00:00+00:00,0.738232446
440,2019-01-19 07:00:00+00:00,0.854113894
441,2019-01-19 08:00:00+00:00,0.862529159
442,2019-01-19 09:00:00+00:00,0.706975332
443,2019-01-19 10:00:00+00:00,0.545159924
444,2019-01-19 11:00:00+00:00,0.756681532
445,2019-01-19 12:00:00+00:00,0.648901187
446,2019-01-19 13:00:00+00:00,0.560663246
447,2019-01-19 14:00:00+00:00,0.611839062
448,2019-01-19 15:00:00+00:00,0.630828381
449,2019-01-19 16:00:00+00:00,0.626786371
450,2019-01-19 17:00:00+00:00,0.631005113
451,2019-01-19 18:00:00+00:00,0.624432386
452,2019-01-19 19:00:00+00:00,0.567819751
453,2019-01-19 20:00:00+00:00,0.475302386
454,2019-01-19 21:00:00+00:00,0.312482725
455,2019-01-19 22:00:00+00:00,0.234272456
456,2019-01-19 23:00:00+00:00,0.187508155
457,2019-01-20 00:00:00+00:00,0.195161869
458,2019-01-20 01:00:00+00:00,0.231834182
459,2019-01-20 02:00:00+00:00,0.269515283
460,2019-01-20 03:00:00+00:00,0.334066217
461,2019-01-20 04:00:00+00:00,0.45100671
462,2019-01-20 05:00:00+00:00,0.653321059
463,2019-01-20 06:00:00+00:00,0.811503318
464,2019-01-20 07:00:00+00:00,0.923813861
465,2019-01-20 08:00:00+00:00,0.903852778
466,2019-01-20 09:00:00+00:00,0.739037702
467,2019-01-20 10:00:00+00:00,0.562024067
468,2019-01-20 11:00:00+00:00,0.738674914
469,2019-01-20 12:00:00+00:00,0.579543728
470,2019-01-20 13:00:00+00:00,0.470719238
471,2019-01-20 14:00:00+00:00,0.625922931
472,2019-01-20 15:00:00+00:00,0.675768212
473,2019-01-20 16:00:00+00:00,0.66948193
474,2019-01-20 17:00:00+00:00,0.680339812
475,2019-01-20 18:00:00+00:00,0.66807709
476,2019-01-20 19:00:00+00:00,0.608696038
477,2019-01-20 20:00:00+00:00,0.517778719
478,2019-01-20 21:00:00+00:00,0.349638885
479,2019-01-20 22:00:00+00:00,0.273858292
480,2019-01-20 23:00:00+00:00,0.236909723
481,2019-01-21 00:00:00+00:00,0.248815452
482,2019-01-21 01:00:00+00:00,0.291375228
483,2019-01-21 02:00:00+00:00,0.336713358
484,2019-01-21 03:00:00+00:00,0.401223167
485,2019-01-21 04:00:00+00:00,0.523984783
486,2019-01-21 05:00:00+00:00,0.727464959
487,2019-01-21 06:00:00+00:00,0.883842733
488,2019-01-21 07:00:00+00:00,0.983188784
489,2019-01-21 08:00:00+00:00,0.963567761
490,2019-01-21 09:00:00+00:00,0.805703477
491,2019-01-21 10:00:00+00:00,0.696317969
492,2019-01-21 11:00:00+00:00,0.819154015
493,2019-01-21 12:00:00+00:00,0.696966175
494,2019-01-21 13:00:00+00:00,0.618379281
495,2019-01-21 14:00:00+00:00,0.673331557
496,2019-01-21 15:00:00+00:00,0.694934068
497,2019-01-21 16:00:00+00:00,0.690698977
498,2019-01-21 17:00:00+00:00,0.691462733
499,2019-01-21 18:00:00+00:00,0.682128855
500,2019-01-21 19:00:00+00:00,0.617476561
501,2019-01-21 20:00:00+00:00,0.51303259
502,2019-01-21 21:00:00+00:00,0.341820881
503,2019-01-21 22:00:00+00:00,0.268897623
504,2019-01-21 23:00:00+00:00,0.229953314
505,2019-01-22 00:00:00+00:00,0.241761092
506,2019-01-22 01:00:00+00:00,0.280651177
507,2019-01-22 02:00:00+00:00,0.322986485
508,2019-01-22 03:00:00+00:00,0.383834687
509,2019-01-22 04:00:00+00:00,0.497438899
510,2019-01-22 05:00:00+00:00,0.696227216
511,2019-01-22 06:00:00+00:00,0.850994723
512,2019-01-22 07:00:00+00:00,0.950604267
513,2019-01-22 08:00:00+00:00,0.962876137
514,2019-01-22 09:00:00+00:00,0.916023481
515,2019-01-22 10:00:00+00:00,0.74012563
516,2019-01-22 11:00:00+00:00,0.874196056
517,2019-01-22 12:00:00+00:00,0.766291391
518,2019-01-22 13:00:00+00:00,0.676624145
